latitude,longitude,pH,color
26.87515037878788,68.04675700505051,6.039999962,beige
26.87515737070707,68.04651946161616,7.900000095,beige
26.87515737070707,68.04652688484848,7.900000095,beige
26.87515737070707,68.04653430808081,7.900000095,beige
26.87515737070707,68.04654173131313,7.900000095,beige
26.87515737070707,68.04654915454545,7.900000095,beige
26.87515737070707,68.04655657777778,7.900000095,beige
26.87515737070707,68.0465640010101,7.900000095,beige
26.87515737070707,68.04657142424242,7.900000095,beige
26.87515737070707,68.04657884747475,7.900000095,beige
26.87515737070707,68.04658627070707,7.900000095,beige
26.87515737070707,68.04659369393939,7.900000095,beige
26.87515737070707,68.04660111717172,7.900000095,beige
26.87515737070707,68.04660854040404,7.900000095,beige
26.87515737070707,68.04661596363636,7.920000076,beige
26.87515737070707,68.04662338686869,7.920000076,beige
26.87515737070707,68.04663081010101,7.920000076,beige
26.87515737070707,68.04663823333333,7.920000076,beige
26.87515737070707,68.04664565656566,7.920000076,beige
26.87515737070707,68.04665307979798,7.920000076,beige
26.87515737070707,68.0466605030303,7.920000076,beige
26.87515737070707,68.04666792626263,7.920000076,beige
26.87515737070707,68.04667534949495,7.920000076,beige
26.87515737070707,68.04668277272727,7.920000076,beige
26.87515737070707,68.0466901959596,7.920000076,beige
26.87515737070707,68.04669761919192,7.920000076,beige
26.87515737070707,68.04670504242424,7.920000076,beige
26.87515737070707,68.04671246565657,7.920000076,beige
26.87515737070707,68.04671988888889,7.920000076,beige
26.87515737070707,68.0467273121212,7.920000076,beige
26.87515737070707,68.04673473535354,7.920000076,beige
26.87515737070707,68.04674215858586,7.920000076,beige
26.87515737070707,68.04674958181818,5.539999962,beige
26.87515737070707,68.04675700505051,6.039999962,beige
26.87515737070707,68.04676442828283,6.039999962,beige
26.87516436262626,68.04651946161616,7.900000095,beige
26.87516436262626,68.04652688484848,7.900000095,beige
26.87516436262626,68.04653430808081,7.900000095,beige
26.87516436262626,68.04654173131313,7.900000095,beige
26.87516436262626,68.04654915454545,7.900000095,beige
26.87516436262626,68.04655657777778,7.900000095,beige
26.87516436262626,68.0465640010101,7.900000095,beige
26.87516436262626,68.04657142424242,7.900000095,beige
26.87516436262626,68.04657884747475,7.900000095,beige
26.87516436262626,68.04658627070707,7.900000095,beige
26.87516436262626,68.04659369393939,7.900000095,beige
26.87516436262626,68.04660111717172,7.900000095,beige
26.87516436262626,68.04660854040404,7.900000095,beige
26.87516436262626,68.04661596363636,7.920000076,beige
26.87516436262626,68.04662338686869,7.920000076,beige
26.87516436262626,68.04663081010101,7.920000076,beige
26.87516436262626,68.04663823333333,7.920000076,beige
26.87516436262626,68.04664565656566,7.920000076,beige
26.87516436262626,68.04665307979798,7.920000076,beige
26.87516436262626,68.0466605030303,7.920000076,beige
26.87516436262626,68.04666792626263,7.920000076,beige
26.87516436262626,68.04667534949495,7.920000076,beige
26.87516436262626,68.04668277272727,7.920000076,beige
26.87516436262626,68.0466901959596,7.920000076,beige
26.87516436262626,68.04669761919192,7.920000076,beige
26.87516436262626,68.04670504242424,7.920000076,beige
26.87516436262626,68.04671246565657,7.920000076,beige
26.87516436262626,68.04671988888889,7.920000076,beige
26.87516436262626,68.0467273121212,7.920000076,beige
26.87516436262626,68.04673473535354,7.920000076,beige
26.87516436262626,68.04674215858586,5.539999962,beige
26.87516436262626,68.04674958181818,5.539999962,beige
26.87516436262626,68.04675700505051,5.539999962,beige
26.87516436262626,68.04676442828283,6.039999962,beige
26.87516436262626,68.04677185151515,6.039999962,beige
26.875171354545454,68.04651203838384,7.900000095,beige
26.875171354545454,68.04651946161616,7.900000095,beige
26.875171354545454,68.04652688484848,7.900000095,beige
26.875171354545454,68.04653430808081,7.900000095,beige
26.875171354545454,68.04654173131313,7.900000095,beige
26.875171354545454,68.04654915454545,7.900000095,beige
26.875171354545454,68.04655657777778,7.900000095,beige
26.875171354545454,68.0465640010101,7.900000095,beige
26.875171354545454,68.04657142424242,7.900000095,beige
26.875171354545454,68.04657884747475,7.900000095,beige
26.875171354545454,68.04658627070707,7.900000095,beige
26.875171354545454,68.04659369393939,7.900000095,beige
26.875171354545454,68.04660111717172,7.900000095,beige
26.875171354545454,68.04660854040404,7.920000076,beige
26.875171354545454,68.04661596363636,7.920000076,beige
26.875171354545454,68.04662338686869,7.920000076,beige
26.875171354545454,68.04663081010101,7.920000076,beige
26.875171354545454,68.04663823333333,7.920000076,beige
26.875171354545454,68.04664565656566,7.920000076,beige
26.875171354545454,68.04665307979798,7.920000076,beige
26.875171354545454,68.0466605030303,7.920000076,beige
26.875171354545454,68.04666792626263,7.920000076,beige
26.875171354545454,68.04667534949495,7.920000076,beige
26.875171354545454,68.04668277272727,7.920000076,beige
26.875171354545454,68.0466901959596,7.920000076,beige
26.875171354545454,68.04669761919192,7.920000076,beige
26.875171354545454,68.04670504242424,7.920000076,beige
26.875171354545454,68.04671246565657,7.920000076,beige
26.875171354545454,68.04671988888889,7.920000076,beige
26.875171354545454,68.0467273121212,7.920000076,beige
26.875171354545454,68.04673473535354,5.539999962,beige
26.875171354545454,68.04674215858586,5.539999962,beige
26.875171354545454,68.04674958181818,5.539999962,beige
26.875171354545454,68.04675700505051,5.539999962,beige
26.875171354545454,68.04676442828283,5.539999962,beige
26.875171354545454,68.04677185151515,6.039999962,beige
26.875171354545454,68.04677927474746,6.039999962,beige
26.875178346464644,68.04650461515152,7.900000095,beige
26.875178346464644,68.04651203838384,7.900000095,beige
26.875178346464644,68.04651946161616,7.900000095,beige
26.875178346464644,68.04652688484848,7.900000095,beige
26.875178346464644,68.04653430808081,7.900000095,beige
26.875178346464644,68.04654173131313,7.900000095,beige
26.875178346464644,68.04654915454545,7.900000095,beige
26.875178346464644,68.04655657777778,7.900000095,beige
26.875178346464644,68.0465640010101,7.900000095,beige
26.875178346464644,68.04657142424242,7.900000095,beige
26.875178346464644,68.04657884747475,7.900000095,beige
26.875178346464644,68.04658627070707,7.900000095,beige
26.875178346464644,68.04659369393939,7.900000095,beige
26.875178346464644,68.04660111717172,7.900000095,beige
26.875178346464644,68.04660854040404,7.920000076,beige
26.875178346464644,68.04661596363636,7.920000076,beige
26.875178346464644,68.04662338686869,7.920000076,beige
26.875178346464644,68.04663081010101,7.920000076,beige
26.875178346464644,68.04663823333333,7.920000076,beige
26.875178346464644,68.04664565656566,7.920000076,beige
26.875178346464644,68.04665307979798,7.920000076,beige
26.875178346464644,68.0466605030303,7.920000076,beige
26.875178346464644,68.04666792626263,7.920000076,beige
26.875178346464644,68.04667534949495,7.920000076,beige
26.875178346464644,68.04668277272727,7.920000076,beige
26.875178346464644,68.0466901959596,7.920000076,beige
26.875178346464644,68.04669761919192,7.920000076,beige
26.875178346464644,68.04670504242424,7.920000076,beige
26.875178346464644,68.04671246565657,7.920000076,beige
26.875178346464644,68.04671988888889,7.920000076,beige
26.875178346464644,68.0467273121212,5.539999962,beige
26.875178346464644,68.04673473535354,5.539999962,beige
26.875178346464644,68.04674215858586,5.539999962,beige
26.875178346464644,68.04674958181818,5.539999962,beige
26.875178346464644,68.04675700505051,5.539999962,beige
26.875178346464644,68.04676442828283,5.539999962,beige
26.875178346464644,68.04677185151515,5.539999962,beige
26.875178346464644,68.04677927474746,6.039999962,beige
26.875178346464644,68.0467866979798,6.039999962,beige
26.875185338383837,68.04650461515152,7.900000095,beige
26.875185338383837,68.04651203838384,7.900000095,beige
26.875185338383837,68.04651946161616,7.900000095,beige
26.875185338383837,68.04652688484848,7.900000095,beige
26.875185338383837,68.04653430808081,7.900000095,beige
26.875185338383837,68.04654173131313,7.900000095,beige
26.875185338383837,68.04654915454545,7.900000095,beige
26.875185338383837,68.04655657777778,7.900000095,beige
26.875185338383837,68.0465640010101,7.900000095,beige
26.875185338383837,68.04657142424242,7.900000095,beige
26.875185338383837,68.04657884747475,7.900000095,beige
26.875185338383837,68.04658627070707,7.900000095,beige
26.875185338383837,68.04659369393939,7.900000095,beige
26.875185338383837,68.04660111717172,7.900000095,beige
26.875185338383837,68.04660854040404,7.920000076,beige
26.875185338383837,68.04661596363636,7.920000076,beige
26.875185338383837,68.04662338686869,7.920000076,beige
26.875185338383837,68.04663081010101,7.920000076,beige
26.875185338383837,68.04663823333333,7.920000076,beige
26.875185338383837,68.04664565656566,7.920000076,beige
26.875185338383837,68.04665307979798,7.920000076,beige
26.875185338383837,68.0466605030303,7.920000076,beige
26.875185338383837,68.04666792626263,7.920000076,beige
26.875185338383837,68.04667534949495,7.920000076,beige
26.875185338383837,68.04668277272727,7.920000076,beige
26.875185338383837,68.0466901959596,7.920000076,beige
26.875185338383837,68.04669761919192,7.920000076,beige
26.875185338383837,68.04670504242424,7.920000076,beige
26.875185338383837,68.04671246565657,7.920000076,beige
26.875185338383837,68.04671988888889,5.539999962,beige
26.875185338383837,68.0467273121212,5.539999962,beige
26.875185338383837,68.04673473535354,5.539999962,beige
26.875185338383837,68.04674215858586,5.539999962,beige
26.875185338383837,68.04674958181818,5.539999962,beige
26.875185338383837,68.04675700505051,5.539999962,beige
26.875185338383837,68.04676442828283,5.539999962,beige
26.875185338383837,68.04677185151515,5.539999962,beige
26.875185338383837,68.04677927474746,5.539999962,beige
26.875185338383837,68.0467866979798,6.039999962,beige
26.875185338383837,68.04679412121212,6.039999962,beige
26.87519233030303,68.04649719191919,7.900000095,beige
26.87519233030303,68.04650461515152,7.900000095,beige
26.87519233030303,68.04651203838384,7.900000095,beige
26.87519233030303,68.04651946161616,7.900000095,beige
26.87519233030303,68.04652688484848,7.900000095,beige
26.87519233030303,68.04653430808081,7.900000095,beige
26.87519233030303,68.04654173131313,7.900000095,beige
26.87519233030303,68.04654915454545,7.900000095,beige
26.87519233030303,68.04655657777778,7.900000095,beige
26.87519233030303,68.0465640010101,7.900000095,beige
26.87519233030303,68.04657142424242,7.900000095,beige
26.87519233030303,68.04657884747475,7.900000095,beige
26.87519233030303,68.04658627070707,7.900000095,beige
26.87519233030303,68.04659369393939,7.900000095,beige
26.87519233030303,68.04660111717172,7.920000076,beige
26.87519233030303,68.04660854040404,7.920000076,beige
26.87519233030303,68.04661596363636,7.920000076,beige
26.87519233030303,68.04662338686869,7.920000076,beige
26.87519233030303,68.04663081010101,7.920000076,beige
26.87519233030303,68.04663823333333,7.920000076,beige
26.87519233030303,68.04664565656566,7.920000076,beige
26.87519233030303,68.04665307979798,7.920000076,beige
26.87519233030303,68.0466605030303,7.920000076,beige
26.87519233030303,68.04666792626263,7.920000076,beige
26.87519233030303,68.04667534949495,7.920000076,beige
26.87519233030303,68.04668277272727,7.920000076,beige
26.87519233030303,68.0466901959596,7.920000076,beige
26.87519233030303,68.04669761919192,7.920000076,beige
26.87519233030303,68.04670504242424,7.920000076,beige
26.87519233030303,68.04671246565657,5.539999962,beige
26.87519233030303,68.04671988888889,5.539999962,beige
26.87519233030303,68.0467273121212,5.539999962,beige
26.87519233030303,68.04673473535354,5.539999962,beige
26.87519233030303,68.04674215858586,5.539999962,beige
26.87519233030303,68.04674958181818,5.539999962,beige
26.87519233030303,68.04675700505051,5.539999962,beige
26.87519233030303,68.04676442828283,5.539999962,beige
26.87519233030303,68.04677185151515,5.539999962,beige
26.87519233030303,68.04677927474746,5.539999962,beige
26.87519233030303,68.0467866979798,5.539999962,beige
26.87519233030303,68.04679412121212,6.039999962,beige
26.875199322222223,68.04648976868687,7.900000095,beige
26.875199322222223,68.04649719191919,7.900000095,beige
26.875199322222223,68.04650461515152,7.900000095,beige
26.875199322222223,68.04651203838384,7.900000095,beige
26.875199322222223,68.04651946161616,7.900000095,beige
26.875199322222223,68.04652688484848,7.900000095,beige
26.875199322222223,68.04653430808081,7.900000095,beige
26.875199322222223,68.04654173131313,7.900000095,beige
26.875199322222223,68.04654915454545,7.900000095,beige
26.875199322222223,68.04655657777778,7.900000095,beige
26.875199322222223,68.0465640010101,7.900000095,beige
26.875199322222223,68.04657142424242,7.900000095,beige
26.875199322222223,68.04657884747475,7.900000095,beige
26.875199322222223,68.04658627070707,7.639999866,beige
26.875199322222223,68.04659369393939,7.639999866,beige
26.875199322222223,68.04660111717172,7.639999866,beige
26.875199322222223,68.04660854040404,7.639999866,beige
26.875199322222223,68.04661596363636,7.639999866,beige
26.875199322222223,68.04662338686869,7.639999866,beige
26.875199322222223,68.04663081010101,7.639999866,beige
26.875199322222223,68.04663823333333,7.920000076,beige
26.875199322222223,68.04664565656566,7.920000076,beige
26.875199322222223,68.04665307979798,7.920000076,beige
26.875199322222223,68.0466605030303,7.920000076,beige
26.875199322222223,68.04666792626263,7.920000076,beige
26.875199322222223,68.04667534949495,7.920000076,beige
26.875199322222223,68.04668277272727,7.920000076,beige
26.875199322222223,68.0466901959596,7.920000076,beige
26.875199322222223,68.04669761919192,7.920000076,beige
26.875199322222223,68.04670504242424,5.539999962,beige
26.875199322222223,68.04671246565657,5.539999962,beige
26.875199322222223,68.04671988888889,5.539999962,beige
26.875199322222223,68.0467273121212,5.539999962,beige
26.875199322222223,68.04673473535354,5.539999962,beige
